(-68.9119,-13.5200,598.2628)	(-95.8248,-42.0549,635.3018)	(-74.9656,-43.2672,621.1836)	(-38.9149,-45.9985,601.9668)	(-14.9682,-49.6746,597.8140)	(-63.1002,15.6491,602.3550)	
(-72.2492,-13.5787,600.2864)	(-98.2620,-41.0161,637.3238)	(-77.3790,-41.3189,625.2052)	(-43.1164,-46.0048,602.9926)	(-20.1509,-49.6114,597.8327)	(-69.7229,15.7489,606.4062)	
(-74.3296,-13.5850,600.3137)	(-98.2521,-43.1534,637.3177)	(-79.6262,-43.5659,626.2056)	(-43.1164,-46.0048,602.9926)	(-22.2210,-49.6208,597.8542)	(-71.9043,15.7521,607.4184)	
(-76.4954,-14.3184,601.3098)	(-95.8248,-42.1230,636.2992)	(-79.7132,-43.6373,627.2058)	(-45.3072,-46.2457,606.0038)	(-24.2923,-49.6208,596.8790)	(-71.9106,15.7694,608.4046)	
(-74.2539,-13.5603,599.3176)	(-98.4845,-43.4392,639.3126)	(-79.8001,-43.7088,627.2087)	(-43.2091,-46.2425,604.9938)	(-24.2910,-49.6208,596.8790)	(-71.9138,15.7726,608.4088)	
(-74.4084,-13.5850,601.2940)	(-96.0438,-42.1910,637.3055)	(-77.4560,-43.5594,626.1920)	(-43.2390,-46.2425,605.9936)	(-22.2240,-49.6146,596.8703)	(-69.7292,15.7521,607.3924)	
(-74.3327,-13.5850,601.2882)	(-96.2693,-42.3272,639.3032)	(-77.5394,-43.6308,627.1938)	(-43.2359,-46.3175,606.9920)	(-20.1427,-49.6933,597.8484)	(-69.7963,15.7726,608.3842)	
(-74.2816,-14.2493,627.2840)	(0.0000,0.0000,-1.0000)	(-75.3689,-43.6275,627.1833)	(-36.9025,-46.2204,605.9573)	(-14.9651,-49.6808,597.8228)	(-65.5136,15.7616,607.3604)	
(-65.6707,-14.4893,596.2592)	(-91.4220,-42.0384,636.2748)	(-69.7886,-43.4651,625.1514)	(-35.8697,-47.2626,606.9513)	(-9.7782,-48.6243,598.7949)	(-61.1790,13.6300,605.3276)	
(0.0000,0.0000,-1.0000)	(0.0000,0.0000,-1.0000)	(-67.4116,-45.4031,622.1302)	(-31.6604,-46.2827,606.9264)	(-5.6050,-47.6555,598.7749)	(-56.8288,13.5816,602.3075)	
(0.0000,0.0000,-1.0000)	(-84.2418,-46.0544,629.2214)	(-60.8271,-45.2340,620.0944)	(-25.3383,-48.0442,602.8856)	(0.6321,-49.7127,598.7262)	(-52.5263,13.5362,600.2737)	
(-48.0860,-16.4159,594.1390)	(-79.7067,-45.8132,627.1969)	(-56.3698,-47.1380,617.0618)	(-19.0690,-48.0254,602.8509)	(5.8277,-50.6594,598.7102)	(-45.2109,12.4999,598.2386)	
(-41.0302,-17.6499,600.0967)	(-75.1927,-47.8194,623.1662)	(-49.7912,-46.8058,613.0251)	(-11.7543,-48.9603,602.8089)	(14.2566,-49.8449,600.6485)	(-36.8772,13.5156,596.1865)	
(0.0000,0.0000,-1.0000)	(-68.3441,-47.4083,620.1244)	(-43.3255,-46.5521,609.9932)	(-3.3911,-47.9782,602.7583)	(22.6774,-49.9862,601.6232)	(-28.6079,13.5088,595.1407)	
(-16.1992,-16.2016,589.9433)	(-58.4008,-46.9879,615.0736)	(-31.6713,-46.3545,606.9396)	(8.1146,-45.8507,602.7090)	(34.6416,-48.1869,606.5481)	(-15.2334,13.5192,593.0664)	
(-5.9586,-14.1295,588.9306)	(-49.7075,-48.6883,610.0210)	(-23.2537,-45.9482,602.8884)	(16.6743,-43.9560,605.6635)	(42.2154,-47.1941,608.5185)	(-7.0387,13.5326,593.0152)	
(5.1591,-14.0175,586.8341)	(-38.9974,-48.3300,605.9602)	(-14.9073,-45.8481,601.8426)	(26.2916,-44.0731,607.6112)	(51.0396,-44.3037,611.4979)	(4.2516,13.5604,591.9712)	
(13.4511,-16.0861,587.8111)	(-33.7301,-48.2326,604.9314)	(-7.5954,-45.8230,601.8064)	(34.8313,-44.1285,608.5739)	(59.1463,-44.8655,617.4096)	(10.4100,13.5789,591.9329)	
(22.7320,-14.0694,589.7578)	(-26.3721,-50.0521,602.8828)	(0.6686,-45.6388,599.7670)	(40.4142,-43.2010,611.5536)	(63.8374,-42.7041,619.4028)	(17.6604,14.6790,592.9069)	
(32.9756,-14.0677,590.7006)	(-14.9514,-49.7658,598.8236)	(8.0597,-46.8175,602.7032)	(47.1308,-42.3953,614.4967)	(70.1172,-41.9636,626.3830)	(28.1197,15.7589,594.8436)	
