(-84.0423,38.5764,600.5674)	(-145.0867,33.1087,621.8814)	(-115.9954,24.5690,621.6792)	(-83.3241,9.6863,629.4480)	(-61.2777,-2.3371,645.2725)	(-75.0531,66.1912,606.6191)	
(-84.0392,38.5764,600.5731)	(-144.0199,34.2294,621.8843)	(-116.0018,26.7242,621.7000)	(-81.2324,9.6929,629.4524)	(-60.1631,-1.2180,643.2826)	(-72.8825,68.1906,605.6195)	
(-85.0922,39.6720,603.5597)	(-142.0544,34.2359,621.8724)	(-113.8488,26.7306,621.6718)	(-81.1500,11.8757,629.4298)	(-58.7956,1.0285,640.2785)	(-71.9139,69.2468,605.6223)	
(-80.8281,41.6500,601.5594)	(-137.3803,34.1465,620.8474)	(-111.7022,28.8923,620.6988)	(-76.8772,14.0716,629.4206)	(-54.4952,2.1568,643.2624)	(-67.7147,68.3166,605.6076)	
(-74.3393,45.6191,598.5324)	(-132.9139,36.1953,618.8299)	(-106.9997,28.7723,618.6568)	(-73.2872,14.0240,626.4144)	(-49.9342,4.3870,640.2460)	(-63.3350,70.0913,603.5870)	
(-72.1145,45.4776,596.5380)	(-132.2190,36.0297,615.8262)	(-104.4772,30.7802,615.6466)	(-70.9032,16.1318,623.3948)	(-49.7271,4.3630,635.2266)	(-63.2147,73.1056,602.5832)	
(-68.7236,48.1915,591.5226)	(-129.4331,37.5729,605.8125)	(-99.6818,31.1110,600.6254)	(-67.7071,20.0025,608.3825)	(-42.7669,6.4785,619.2297)	(-59.7586,77.5826,595.5999)	
(-55.9300,64.4712,579.5279)	(-117.4284,47.3293,595.7855)	(-89.6715,43.3561,596.6153)	(-54.8469,31.3979,603.3634)	(-31.9448,18.1918,615.1972)	(-50.2950,91.1773,590.6018)	
(-55.9920,66.7086,582.5370)	(-116.1279,49.8099,601.7882)	(-90.3262,45.8675,602.6264)	(-53.0373,32.7627,608.3804)	(-29.8686,21.7288,621.1953)	(-50.4687,93.8464,594.5982)	
(-50.3733,60.8581,594.4658)	(-112.1919,44.2069,609.7440)	(-83.9677,42.3191,611.5910)	(-47.1216,30.1609,621.3244)	(-26.6684,20.9594,635.1798)	(-43.4613,87.6543,600.5592)	
(-58.8158,55.0061,598.4902)	(-118.2271,43.5386,614.7790)	(-90.8523,38.4122,617.5904)	(-57.0999,27.1488,627.3588)	(-35.5360,14.4244,640.2071)	(-50.8246,83.7330,603.5662)	
(-61.3610,53.6126,606.4988)	(-123.4478,43.2688,627.8014)	(-96.4830,36.9357,629.6277)	(-62.1899,24.3417,640.3802)	(-37.0791,11.4557,660.2273)	(-53.2745,81.6389,611.5598)	
(-66.2709,44.9102,617.4849)	(-125.9414,43.3957,629.8174)	(-98.0331,34.9054,632.6456)	(-67.0125,22.2695,645.4151)	(-44.0874,10.2930,665.2176)	(-55.5623,73.6191,614.5698)	
(-66.0711,44.6988,614.4903)	(-125.3082,45.2979,625.8216)	(-98.3136,36.7598,626.6355)	(-68.6379,23.1055,637.4063)	(-44.8764,9.0335,651.2534)	(-55.3708,73.2675,611.5572)	
(-60.2461,51.2615,602.5034)	(-121.8897,46.9547,617.8074)	(-94.9042,38.2795,615.6241)	(-63.3629,24.8781,623.4092)	(-39.9501,11.0645,635.2397)	(-53.0379,79.9288,606.5572)	
(-54.7737,57.2802,600.4730)	(-115.6182,44.8324,618.7658)	(-86.7792,40.6933,619.5771)	(-51.7176,28.2466,626.3701)	(-32.1699,15.4816,635.2029)	(-46.8184,85.4851,607.5620)	
(-50.7371,55.4756,603.4474)	(-111.5985,40.6791,620.7282)	(-84.8122,35.4419,621.5626)	(-49.7639,27.4596,633.3402)	(-26.6882,15.7871,646.1742)	(-45.8599,84.8389,611.5360)	
